date,team,elo
2025-04-04,巨人,1523.9488507410638
2025-04-04,中日,1483.8944213550742
2025-04-04,広島,1481.235858601508
2025-04-04,ヤクルト,1491.4862978618023
2025-04-05,阪神,1513.022113069426
2025-04-05,DeNA,1518.0544193699236
2025-04-05,巨人,1512.306889742266
2025-04-05,中日,1483.8944213550742
2025-04-05,広島,1481.235858601508
2025-04-05,ヤクルト,1491.4862978618023
2025-04-05,阪神,1513.022113069426
2025-04-05,DeNA,1518.0544193699236
2025-04-05,巨人,1512.306889742266
2025-04-05,中日,1475.114209837161
2025-04-05,広島,1481.235858601508
2025-04-05,ヤクルト,1500.2665093797154
2025-04-05,阪神,1513.022113069426
2025-04-05,DeNA,1508.0020774614802
2025-04-05,巨人,1512.306889742266
2025-04-05,中日,1475.114209837161
2025-04-05,広島,1491.2882005099514
2025-04-05,ヤクルト,1500.2665093797154
2025-04-06,阪神,1524.0057176711598
2025-04-06,DeNA,1508.0020774614802
2025-04-06,巨人,1501.3232851405323
2025-04-06,中日,1475.114209837161
2025-04-06,広島,1491.2882005099514
2025-04-06,ヤクルト,1500.2665093797154
2025-04-06,阪神,1524.0057176711598
2025-04-06,DeNA,1498.5279089459661
2025-04-06,巨人,1501.3232851405323
2025-04-06,中日,1475.114209837161
2025-04-06,広島,1500.7623690254654
2025-04-06,ヤクルト,1500.2665093797154
2025-04-06,阪神,1524.0057176711598
2025-04-06,DeNA,1498.5279089459661
2025-04-06,巨人,1501.3232851405323
2025-04-06,中日,1486.8284384496503
2025-04-06,広島,1500.7623690254654
2025-04-06,ヤクルト,1488.5522807672262
2025-04-08,阪神,1524.0057176711598
2025-04-08,DeNA,1498.5279089459661
2025-04-08,巨人,1501.3232851405323
2025-04-08,中日,1486.2228501708728
2025-04-08,広島,1501.367957304243
2025-04-08,ヤクルト,1488.5522807672262
2025-04-08,阪神,1524.0057176711598
2025-04-08,DeNA,1497.6036309403978
2025-04-08,巨人,1502.2475631461007
2025-04-08,中日,1486.2228501708728
2025-04-08,広島,1501.367957304243
2025-04-08,ヤクルト,1488.5522807672262
2025-04-08,阪神,1512.0052497918578
2025-04-08,DeNA,1497.6036309403978
2025-04-08,巨人,1502.2475631461007
2025-04-08,中日,1486.2228501708728
2025-04-08,広島,1501.367957304243
2025-04-08,ヤクルト,1500.5527486465282
2025-04-09,阪神,1512.0052497918578
2025-04-09,DeNA,1497.6036309403978
2025-04-09,巨人,1502.2475631461007
2025-04-09,中日,1495.6520017026266
2025-04-09,広島,1491.938805772489
2025-04-09,ヤクルト,1500.5527486465282
2025-04-09,阪神,1512.0052497918578
2025-04-09,DeNA,1486.7321295786144
2025-04-09,巨人,1513.119064507884
2025-04-09,中日,1495.6520017026266
2025-04-09,広島,1491.938805772489
2025-04-09,ヤクルト,1500.5527486465282
2025-04-09,阪神,1500.6761495632177
2025-04-09,DeNA,1486.7321295786144
2025-04-09,巨人,1513.119064507884
2025-04-09,中日,1495.6520017026266
2025-04-09,広島,1491.938805772489
2025-04-09,ヤクルト,1511.8818488751683
2025-04-10,阪神,1500.6761495632177
2025-04-10,DeNA,1486.7321295786144
2025-04-10,巨人,1513.119064507884
2025-04-10,中日,1484.5423349689847
2025-04-10,広島,1503.048472506131
2025-04-10,ヤクルト,1511.8818488751683
2025-04-11,阪神,1500.6761495632177
2025-04-11,DeNA,1486.7321295786144
2025-04-11,巨人,1503.8353616998947
2025-04-11,中日,1484.5423349689847
2025-04-11,広島,1512.3321753141204
2025-04-11,ヤクルト,1511.8818488751683
2025-04-11,阪神,1509.2149350648315
2025-04-11,DeNA,1486.7321295786144
2025-04-11,巨人,1503.8353616998947
2025-04-11,中日,1476.003549467371
2025-04-11,広島,1512.3321753141204
2025-04-11,ヤクルト,1511.8818488751683
2025-04-12,阪神,1509.2149350648315
2025-04-12,DeNA,1496.4486916482526
2025-04-12,巨人,1503.8353616998947
2025-04-12,中日,1476.003549467371
2025-04-12,広島,1512.3321753141204
2025-04-12,ヤクルト,1502.16528680553
2025-04-12,阪神,1509.2149350648315
2025-04-12,DeNA,1496.4486916482526
2025-04-12,巨人,1495.080800621307
2025-04-12,中日,1476.003549467371
2025-04-12,広島,1521.0867363927082
2025-04-12,ヤクルト,1502.16528680553
2025-04-12,阪神,1497.2764953577055
2025-04-12,DeNA,1496.4486916482526
2025-04-12,巨人,1495.080800621307
2025-04-12,中日,1487.941989174497
2025-04-12,広島,1521.0867363927082
2025-04-12,ヤクルト,1502.16528680553
2025-04-13,阪神,1497.2764953577055
2025-04-13,DeNA,1496.4486916482526
2025-04-13,巨人,1486.818866773596
2025-04-13,中日,1487.941989174497
2025-04-13,広島,1529.348670240419
2025-04-13,ヤクルト,1502.16528680553
2025-04-15,阪神,1497.2764953577055
2025-04-15,DeNA,1496.4486916482526
2025-04-15,巨人,1486.818866773596
2025-04-15,中日,1480.106370164799
2025-04-15,広島,1537.184289250117
2025-04-15,ヤクルト,1502.16528680553
2025-04-15,阪神,1497.2764953577055
2025-04-15,DeNA,1487.177608893325
2025-04-15,巨人,1496.0899495285237
2025-04-15,中日,1480.106370164799
2025-04-15,広島,1537.184289250117
2025-04-15,ヤクルト,1502.16528680553
2025-04-15,阪神,1508.4195691319394
2025-04-15,DeNA,1487.177608893325
2025-04-15,巨人,1496.0899495285237
2025-04-15,中日,1480.106370164799
2025-04-15,広島,1537.184289250117
2025-04-15,ヤクルト,1491.0222130312961
2025-04-16,阪神,1508.4195691319394
2025-04-16,DeNA,1487.177608893325
2025-04-16,巨人,1496.0899495285237
2025-04-16,中日,1492.6962334960838
2025-04-16,広島,1524.5944259188323
2025-04-16,ヤクルト,1491.0222130312961
2025-04-16,阪神,1508.4195691319394
2025-04-16,DeNA,1478.4348203735526
2025-04-16,巨人,1504.832738048296
2025-04-16,中日,1492.6962334960838
2025-04-16,広島,1524.5944259188323
2025-04-16,ヤクルト,1491.0222130312961
2025-04-17,阪神,1518.9257808941181
2025-04-17,DeNA,1478.4348203735526
2025-04-17,巨人,1504.832738048296
2025-04-17,中日,1492.6962334960838
2025-04-17,広島,1524.5944259188323
2025-04-17,ヤクルト,1480.5160012691174
2025-04-17,阪神,1518.9257808941181
2025-04-17,DeNA,1490.1838257028041
2025-04-17,巨人,1493.0837327190445
2025-04-17,中日,1492.6962334960838
2025-04-17,広島,1524.5944259188323
2025-04-17,ヤクルト,1480.5160012691174
2025-04-18,阪神,1518.9257808941181
2025-04-18,DeNA,1490.1838257028041
2025-04-18,巨人,1503.7284896306646
2025-04-18,中日,1492.6962334960838
2025-04-18,広島,1524.5944259188323
2025-04-18,ヤクルト,1469.8712443574973
2025-04-18,阪神,1508.0835565702528
2025-04-18,DeNA,1490.1838257028041
2025-04-18,巨人,1503.7284896306646
2025-04-18,中日,1492.6962334960838
2025-04-18,広島,1535.4366502426976
2025-04-18,ヤクルト,1469.8712443574973
2025-04-19,阪神,1508.0835565702528
2025-04-19,DeNA,1481.2593435910471
2025-04-19,巨人,1503.7284896306646
2025-04-19,中日,1501.6207156078408
2025-04-19,広島,1535.4366502426976
2025-04-19,ヤクルト,1469.8712443574973
2025-04-19,阪神,1497.863496446552
2025-04-19,DeNA,1481.2593435910471
2025-04-19,巨人,1503.7284896306646
2025-04-19,中日,1501.6207156078408
2025-04-19,広島,1545.6567103663983
2025-04-19,ヤクルト,1469.8712443574973
2025-04-19,阪神,1497.863496446552
2025-04-19,DeNA,1481.2593435910471
2025-04-19,巨人,1513.7613806370439
2025-04-19,中日,1501.6207156078408
2025-04-19,広島,1545.6567103663983
2025-04-19,ヤクルト,1459.838353351118
2025-04-20,阪神,1497.863496446552
2025-04-20,DeNA,1472.8394217446823
2025-04-20,巨人,1513.7613806370439
2025-04-20,中日,1510.0406374542056
2025-04-20,広島,1545.6567103663983
2025-04-20,ヤクルト,1459.838353351118
2025-04-20,阪神,1508.2315484166409
2025-04-20,DeNA,1472.8394217446823
2025-04-20,巨人,1513.7613806370439
2025-04-20,中日,1510.0406374542056
2025-04-20,広島,1535.2886583963095
2025-04-20,ヤクルト,1459.838353351118
2025-04-20,阪神,1508.2315484166409
2025-04-20,DeNA,1472.8394217446823
2025-04-20,巨人,1503.2172700440626
2025-04-20,中日,1510.0406374542056
2025-04-20,広島,1535.2886583963095
2025-04-20,ヤクルト,1470.3824639440993
2025-04-22,阪神,1518.2202621085653
2025-04-22,DeNA,1462.850708052758
2025-04-22,巨人,1503.2172700440626
2025-04-22,中日,1510.0406374542056
2025-04-22,広島,1535.2886583963095
2025-04-22,ヤクルト,1470.3824639440993
2025-04-22,阪神,1518.2202621085653
2025-04-22,DeNA,1462.850708052758
2025-04-22,巨人,1512.408054666473
2025-04-22,中日,1500.8498528317953
2025-04-22,広島,1535.2886583963095
2025-04-22,ヤクルト,1470.3824639440993
2025-04-23,阪神,1527.6346500310387
2025-04-23,DeNA,1453.4363201302845
2025-04-23,巨人,1512.408054666473
2025-04-23,中日,1500.8498528317953
2025-04-23,広島,1535.2886583963095
2025-04-23,ヤクルト,1470.3824639440993
2025-04-23,阪神,1527.6346500310387
2025-04-23,DeNA,1453.4363201302845
2025-04-23,巨人,1512.408054666473
2025-04-23,中日,1500.8498528317953
2025-04-23,広島,1542.4898466571349
2025-04-23,ヤクルト,1463.181275683274
2025-04-23,阪神,1527.6346500310387
2025-04-23,DeNA,1453.4363201302845
2025-04-23,巨人,1521.0759659910075
2025-04-23,中日,1492.1819415072607
2025-04-23,広島,1542.4898466571349
2025-04-23,ヤクルト,1463.181275683274
2025-04-24,阪神,1536.511194103084
2025-04-24,DeNA,1444.559776058239
2025-04-24,巨人,1521.0759659910075
2025-04-24,中日,1492.1819415072607
2025-04-24,広島,1542.4898466571349
2025-04-24,ヤクルト,1463.181275683274
2025-04-25,阪神,1536.511194103084
2025-04-25,DeNA,1444.559776058239
2025-04-25,巨人,1521.0759659910075
2025-04-25,中日,1480.3604110528554
2025-04-25,広島,1542.4898466571349
2025-04-25,ヤクルト,1475.0028061376793
2025-04-25,阪神,1536.511194103084
2025-04-25,DeNA,1456.3514980753805
2025-04-25,巨人,1521.0759659910075
2025-04-25,中日,1480.3604110528554
2025-04-25,広島,1530.6981246399935
2025-04-25,ヤクルト,1475.0028061376793
2025-04-25,阪神,1545.0696629837182
2025-04-25,DeNA,1456.3514980753805
2025-04-25,巨人,1512.5174971103734
2025-04-25,中日,1480.3604110528554
2025-04-25,広島,1530.6981246399935
2025-04-25,ヤクルト,1475.0028061376793
2025-04-26,阪神,1545.0696629837182
2025-04-26,DeNA,1456.3514980753805
2025-04-26,巨人,1512.5174971103734
2025-04-26,中日,1489.2040221131085
2025-04-26,広島,1530.6981246399935
2025-04-26,ヤクルト,1466.1591950774261
2025-04-26,阪神,1545.0696629837182
2025-04-26,DeNA,1467.479168249337
2025-04-26,巨人,1512.5174971103734
2025-04-26,中日,1489.2040221131085
2025-04-26,広島,1519.570454466037
2025-04-26,ヤクルト,1466.1591950774261
2025-04-26,阪神,1553.1494908899913
2025-04-26,DeNA,1467.479168249337
2025-04-26,巨人,1504.4376692041003
2025-04-26,中日,1489.2040221131085
2025-04-26,広島,1519.570454466037
2025-04-26,ヤクルト,1466.1591950774261
2025-04-27,阪神,1553.1494908899913
2025-04-27,DeNA,1467.479168249337
2025-04-27,巨人,1504.4376692041003
2025-04-27,中日,1477.5487295133328
2025-04-27,広島,1519.570454466037
2025-04-27,ヤクルト,1477.814487677202
2025-04-27,阪神,1553.1494908899913
2025-04-27,DeNA,1477.9706985861408
2025-04-27,巨人,1504.4376692041003
2025-04-27,中日,1477.5487295133328
2025-04-27,広島,1509.0789241292332
2025-04-27,ヤクルト,1477.814487677202
2025-04-27,阪神,1540.7856378732085
2025-04-27,DeNA,1477.9706985861408
2025-04-27,巨人,1516.801522220883
2025-04-27,中日,1477.5487295133328
2025-04-27,広島,1509.0789241292332
2025-04-27,ヤクルト,1477.814487677202
2025-04-29,阪神,1540.7856378732085
2025-04-29,DeNA,1488.9702346595677
2025-04-29,巨人,1516.801522220883
2025-04-29,中日,1477.5487295133328
2025-04-29,広島,1509.0789241292332
2025-04-29,ヤクルト,1466.814951603775
2025-04-29,阪神,1529.9746990041942
2025-04-29,DeNA,1488.9702346595677
2025-04-29,巨人,1516.801522220883
2025-04-29,中日,1488.359668382347
2025-04-29,広島,1509.0789241292332
2025-04-29,ヤクルト,1466.814951603775
2025-04-29,阪神,1529.9746990041942
2025-04-29,DeNA,1488.9702346595677
2025-04-29,巨人,1525.5780274205918
2025-04-29,中日,1488.359668382347
2025-04-29,広島,1500.3024189295245
2025-04-29,ヤクルト,1466.814951603775
2025-04-30,阪神,1529.9746990041942
2025-04-30,DeNA,1479.3397669897106
2025-04-30,巨人,1525.5780274205918
2025-04-30,中日,1488.359668382347
2025-04-30,広島,1500.3024189295245
2025-04-30,ヤクルト,1476.445419273632
2025-04-30,阪神,1519.7843261211603
2025-04-30,DeNA,1479.3397669897106
2025-04-30,巨人,1525.5780274205918
2025-04-30,中日,1498.550041265381
2025-04-30,広島,1500.3024189295245
2025-04-30,ヤクルト,1476.445419273632
2025-04-30,阪神,1519.7843261211603
2025-04-30,DeNA,1479.3397669897106
2025-04-30,巨人,1533.8603541946118
2025-04-30,中日,1498.550041265381
2025-04-30,広島,1492.0200921555045
2025-04-30,ヤクルト,1476.445419273632
2025-05-01,阪神,1510.180328057087
2025-05-01,DeNA,1479.3397669897106
2025-05-01,巨人,1533.8603541946118
2025-05-01,中日,1508.1540393294542
2025-05-01,広島,1492.0200921555045
2025-05-01,ヤクルト,1476.445419273632
2025-05-01,阪神,1510.180328057087
2025-05-01,DeNA,1490.2612206271672
2025-05-01,巨人,1533.8603541946118
2025-05-01,中日,1508.1540393294542
2025-05-01,広島,1492.0200921555045
2025-05-01,ヤクルト,1465.5239656361755
2025-05-01,阪神,1510.180328057087
2025-05-01,DeNA,1490.2612206271672
2025-05-01,巨人,1541.6840815649791
2025-05-01,中日,1508.1540393294542
2025-05-01,広島,1484.1963647851371
2025-05-01,ヤクルト,1465.5239656361755
2025-05-02,阪神,1510.180328057087
2025-05-02,DeNA,1490.2612206271672
2025-05-02,巨人,1541.6840815649791
2025-05-02,中日,1518.4717560342713
2025-05-02,広島,1473.87864808032
2025-05-02,ヤクルト,1465.5239656361755
2025-05-02,阪神,1517.9269780355442
2025-05-02,DeNA,1490.2612206271672
2025-05-02,巨人,1541.6840815649791
2025-05-02,中日,1518.4717560342713
2025-05-02,広島,1473.87864808032
2025-05-02,ヤクルト,1457.7773156577184
2025-05-03,阪神,1517.9269780355442
2025-05-03,DeNA,1500.7335568279307
2025-05-03,巨人,1531.2117453642156
2025-05-03,中日,1518.4717560342713
2025-05-03,広島,1473.87864808032
2025-05-03,ヤクルト,1457.7773156577184
2025-05-03,阪神,1517.9269780355442
2025-05-03,DeNA,1500.7335568279307
2025-05-03,巨人,1531.2117453642156
2025-05-03,中日,1508.1957143379036
2025-05-03,広島,1484.1546897766877
2025-05-03,ヤクルト,1457.7773156577184
2025-05-03,阪神,1525.2548235267773
2025-05-03,DeNA,1500.7335568279307
2025-05-03,巨人,1531.2117453642156
2025-05-03,中日,1508.1957143379036
2025-05-03,広島,1484.1546897766877
2025-05-03,ヤクルト,1450.4494701664853
2025-05-04,阪神,1525.2548235267773
2025-05-04,DeNA,1500.7335568279307
2025-05-04,巨人,1531.2117453642156
2025-05-04,中日,1498.5110344398202
2025-05-04,広島,1493.8393696747712
2025-05-04,ヤクルト,1450.4494701664853
2025-05-04,阪神,1525.2548235267773
2025-05-04,DeNA,1490.6034159799688
2025-05-04,巨人,1541.3418862121775
2025-05-04,中日,1498.5110344398202
2025-05-04,広島,1493.8393696747712
2025-05-04,ヤクルト,1450.4494701664853
2025-05-04,阪神,1512.1955573593825
2025-05-04,DeNA,1490.6034159799688
2025-05-04,巨人,1541.3418862121775
2025-05-04,中日,1498.5110344398202
2025-05-04,広島,1493.8393696747712
2025-05-04,ヤクルト,1463.50873633388
2025-05-05,阪神,1512.1955573593825
2025-05-05,DeNA,1501.8321560355473
2025-05-05,巨人,1541.3418862121775
2025-05-05,中日,1487.2822943842416
2025-05-05,広島,1493.8393696747712
2025-05-05,ヤクルト,1463.50873633388
2025-05-05,阪神,1524.021140916351
2025-05-05,DeNA,1501.8321560355473
2025-05-05,巨人,1529.516302655209
2025-05-05,中日,1487.2822943842416
2025-05-05,広島,1493.8393696747712
2025-05-05,ヤクルト,1463.50873633388
2025-05-05,阪神,1524.021140916351
2025-05-05,DeNA,1501.8321560355473
2025-05-05,巨人,1529.516302655209
2025-05-05,中日,1487.2822943842416
2025-05-05,広島,1503.9737567596292
2025-05-05,ヤクルト,1453.374349249022
2025-05-06,阪神,1524.021140916351
2025-05-06,DeNA,1512.4200795298377
2025-05-06,巨人,1529.516302655209
2025-05-06,中日,1476.6943708899512
2025-05-06,広島,1503.9737567596292
2025-05-06,ヤクルト,1453.374349249022
2025-05-06,阪神,1535.1814359368323
2025-05-06,DeNA,1512.4200795298377
2025-05-06,巨人,1518.3560076347278
2025-05-06,中日,1476.6943708899512
2025-05-06,広島,1503.9737567596292
2025-05-06,ヤクルト,1453.374349249022
2025-05-07,阪神,1535.1814359368323
2025-05-07,DeNA,1502.3991919865139
2025-05-07,巨人,1518.3560076347278
2025-05-07,中日,1486.715258433275
2025-05-07,広島,1503.9737567596292
2025-05-07,ヤクルト,1453.374349249022
2025-05-07,阪神,1525.7040655389715
2025-05-07,DeNA,1502.3991919865139
2025-05-07,巨人,1527.8333780325886
2025-05-07,中日,1486.715258433275
2025-05-07,広島,1503.9737567596292
2025-05-07,ヤクルト,1453.374349249022
2025-05-07,阪神,1525.7040655389715
2025-05-07,DeNA,1502.3991919865139
2025-05-07,巨人,1527.8333780325886
2025-05-07,中日,1486.715258433275
2025-05-07,広島,1513.5250711799981
2025-05-07,ヤクルト,1443.8230348286531
2025-05-09,阪神,1525.7040655389715
2025-05-09,DeNA,1511.713119042853
2025-05-09,巨人,1527.8333780325886
2025-05-09,中日,1486.715258433275
2025-05-09,広島,1504.211144123659
2025-05-09,ヤクルト,1443.8230348286531
2025-05-09,阪神,1525.7040655389715
2025-05-09,DeNA,1511.713119042853
2025-05-09,巨人,1516.4320297045422
2025-05-09,中日,1486.715258433275
2025-05-09,広島,1504.211144123659
2025-05-09,ヤクルト,1455.2243831566996
2025-05-10,阪神,1533.6061154747076
2025-05-10,DeNA,1511.713119042853
2025-05-10,巨人,1516.4320297045422
2025-05-10,中日,1478.8132084975389
2025-05-10,広島,1504.211144123659
2025-05-10,ヤクルト,1455.2243831566996
2025-05-10,阪神,1533.6061154747076
2025-05-10,DeNA,1500.495879716736
2025-05-10,巨人,1516.4320297045422
2025-05-10,中日,1478.8132084975389
2025-05-10,広島,1515.428383449776
2025-05-10,ヤクルト,1455.2243831566996
2025-05-10,阪神,1533.6061154747076
2025-05-10,DeNA,1500.495879716736
2025-05-10,巨人,1525.6791404240366
2025-05-10,中日,1478.8132084975389
2025-05-10,広島,1515.428383449776
2025-05-10,ヤクルト,1445.977272437205
2025-05-11,阪神,1533.6061154747076
2025-05-11,DeNA,1509.9189321851172
2025-05-11,巨人,1525.6791404240366
2025-05-11,中日,1478.8132084975389
2025-05-11,広島,1506.0053309813948
2025-05-11,ヤクルト,1445.977272437205
2025-05-11,阪神,1541.0777125647428
2025-05-11,DeNA,1509.9189321851172
2025-05-11,巨人,1525.6791404240366
2025-05-11,中日,1471.3416114075037
2025-05-11,広島,1506.0053309813948
2025-05-11,ヤクルト,1445.977272437205
2025-05-11,阪神,1541.0777125647428
2025-05-11,DeNA,1509.9189321851172
2025-05-11,巨人,1514.3995701240578
2025-05-11,中日,1471.3416114075037
2025-05-11,広島,1506.0053309813948
2025-05-11,ヤクルト,1457.256842737184
2025-05-13,阪神,1541.0777125647428
2025-05-13,DeNA,1509.9189321851172
2025-05-13,巨人,1514.3995701240578
2025-05-13,中日,1479.9381630722103
2025-05-13,広島,1506.0053309813948
2025-05-13,ヤクルト,1448.6602910724773
2025-05-13,阪神,1541.18826724825
2025-05-13,DeNA,1509.80837750161
2025-05-13,巨人,1514.3995701240578
2025-05-13,中日,1479.9381630722103
2025-05-13,広島,1506.0053309813948
2025-05-13,ヤクルト,1448.6602910724773
2025-05-13,阪神,1541.18826724825
2025-05-13,DeNA,1509.80837750161
2025-05-13,巨人,1505.1638521151697
2025-05-13,中日,1479.9381630722103
2025-05-13,広島,1515.241048990283
2025-05-13,ヤクルト,1448.6602910724773
2025-05-14,阪神,1541.18826724825
2025-05-14,DeNA,1509.80837750161
2025-05-14,巨人,1505.1638521151697
2025-05-14,中日,1488.0533405334004
2025-05-14,広島,1515.241048990283
2025-05-14,ヤクルト,1440.5451136112872
2025-05-14,阪神,1541.18826724825
2025-05-14,DeNA,1509.80837750161
2025-05-14,巨人,1496.4540469013693
2025-05-14,中日,1488.0533405334004
2025-05-14,広島,1523.9508542040833
2025-05-14,ヤクルト,1440.5451136112872
2025-05-15,阪神,1531.2924586265249
2025-05-15,DeNA,1519.7041861233351
2025-05-15,巨人,1496.4540469013693
2025-05-15,中日,1488.0533405334004
2025-05-15,広島,1523.9508542040833
2025-05-15,ヤクルト,1440.5451136112872
2025-05-15,阪神,1531.2924586265249
2025-05-15,DeNA,1519.7041861233351
2025-05-15,巨人,1488.2336962379075
2025-05-15,中日,1488.0533405334004
2025-05-15,広島,1532.1712048675452
2025-05-15,ヤクルト,1440.5451136112872
2025-05-16,阪神,1531.2924586265249
2025-05-16,DeNA,1519.7041861233351
2025-05-16,巨人,1497.2245707119553
2025-05-16,中日,1479.0624660593526
2025-05-16,広島,1532.1712048675452
2025-05-16,ヤクルト,1440.5451136112872
2025-05-16,阪神,1531.2924586265249
2025-05-16,DeNA,1528.4399859991304
2025-05-16,巨人,1497.2245707119553
2025-05-16,中日,1479.0624660593526
2025-05-16,広島,1532.1712048675452
2025-05-16,ヤクルト,1431.809313735492
2025-05-16,阪神,1520.313515273024
2025-05-16,DeNA,1528.4399859991304
2025-05-16,巨人,1497.2245707119553
2025-05-16,中日,1479.0624660593526
2025-05-16,広島,1543.150148221046
2025-05-16,ヤクルト,1431.809313735492
2025-05-17,阪神,1529.9635683840143
2025-05-17,DeNA,1528.4399859991304
2025-05-17,巨人,1497.2245707119553
2025-05-17,中日,1479.0624660593526
2025-05-17,広島,1533.5000951100558
2025-05-17,ヤクルト,1431.809313735492
2025-05-17,阪神,1529.9635683840143
2025-05-17,DeNA,1516.6844871464307
2025-05-17,巨人,1497.2245707119553
2025-05-17,中日,1479.0624660593526
2025-05-17,広島,1533.5000951100558
2025-05-17,ヤクルト,1443.5648125881917
2025-05-17,阪神,1529.9635683840143
2025-05-17,DeNA,1516.6844871464307
2025-05-17,巨人,1505.7062731509566
2025-05-17,中日,1470.5807636203513
2025-05-17,広島,1533.5000951100558
2025-05-17,ヤクルト,1443.5648125881917
2025-05-18,阪神,1529.9635683840143
2025-05-18,DeNA,1516.6844871464307
